,client_id,birth_number,client_district_id,birthear,birth_day,birth_month,client_gender,client_age,age_group,disp_id,account_id,disp_type,account_district_id,frequency,account_date,account_date_opened,frequency_statment,accountear,account_month,account_day,loan_id,date,loan_amount,loan_duration,monthly_loan_payment,loan_status,num_days_since_loan_acquired,client_id,account_id_disp,disp_type,card_id,card_type,issued,card_issued_date,district_id,district_name,region,no_of_inhabitants,no._of_municipalities_with_inhabitants_<_499,no._of_municipalities_with_inhabitants_500-1999,no._of_municipalities_with_inhabitants_2000-9999,no._of_municipalities_with_inhabitants_>10000,no._of_cities,ratio_of_urban_inhabitants,average_salary,"unemploymant_rate_""95""","unemploymant_rate_""96""",no._of_enterpreneurs_per_1000_inhabitants,"no._of_commited_crimes_""95""","no._of_commited_crimes_""96""",trans_balance,trans_freq_total,trans_amount,trans_freq_first_3_years,trans_freq_last_3_years,trans_freq_credit,trans_freq_withdraw,trans_last_in_days,order_SUM_amount,order_count,order_bank_Is_AB,order_bank_Is_CD,order_bank_Is_EF,order_bank_Is_GH,order_bank_Is_IJ,order_bank_Is_KL,order_bank_Is_MN,order_bank_Is_OP,order_bank_Is_QR,order_bank_Is_ST,order_bank_Is_UV,order_bank_Is_WX,order_bank_Is_YZ,order_k_Is_LEASING,order_k_Is_POJISTNE,order_k_IS_SIPO,order_k_Is_UVER
4555,1630,645219,28,1964,19,2,F,35,30,1630,1345,DISPONENT,28,POPLATEK MESICNE,1993-10-19,291,MONTHLY,1993,10,19,,,,,,,,1630,1345,DISPONENT,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,51314.62499999997,420,7279.200476190486,78.0,342,126,294,1 days 00:00:00.000000000,4142.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4556,1916,260719,28,1926,19,7,M,73,70,1916,1582,OWNER,28,POPLATEK MESICNE,1996-05-01,1216,MONTHLY,1996,05,01,,,,,,,,1916,1582,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,24790.835672514644,171,2163.074269005847,,171,65,106,1 days 00:00:00.000000000,1917.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4557,2045,560822,28,1956,22,8,M,43,40,2045,1685,OWNER,28,POPLATEK MESICNE,1995-12-13,1076,MONTHLY,1995,12,13,,,,,,,,2045,1685,OWNER,320.0,classic,1996-07-11,1287.0,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,28579.279720279726,143,8852.225174825178,,143,60,83,23 days 00:00:00.000000000,7968.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4558,2046,525826,28,1952,26,8,F,47,40,2046,1685,DISPONENT,28,POPLATEK MESICNE,1995-12-13,1076,MONTHLY,1995,12,13,,,,,,,,2046,1685,DISPONENT,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,28579.279720279726,143,8852.225174825178,,143,60,83,23 days 00:00:00.000000000,7968.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4559,2136,405724,28,1940,24,7,F,59,50,2136,1762,OWNER,28,POPLATEK MESICNE,1993-12-11,344,MONTHLY,1993,12,11,5310.0,1995-04-28,248148.0,36.0,6893.0,A,847.0,2136,1762,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,30375.073265306048,490,5135.561632653066,80.0,410,128,362,1 days 00:00:00.000000000,13070.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4560,2141,510906,28,1951,6,9,M,48,40,2141,1766,OWNER,28,POPLATEK MESICNE,1994-09-03,610,MONTHLY,1994,09,03,5311.0,1996-06-15,30060.0,60.0,501.0,C,1261.0,2141,1766,OWNER,337.0,classic,1996-01-01,1095.0,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,28752.79958592134,483,4538.910351966879,12.0,471,107,376,1 days 00:00:00.000000000,7336.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4561,2190,741022,28,1974,22,10,M,25,20,2190,1808,OWNER,28,POPLATEK MESICNE,1997-05-16,1596,MONTHLY,1997,05,16,5318.0,1998-09-30,385584.0,48.0,8033.0,C,2098.0,2190,1808,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,69693.27425742576,101,12144.217821782177,,101,47,54,1 days 00:00:00.000000000,8033.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4562,2191,795804,28,1979,4,8,F,20,20,2191,1808,DISPONENT,28,POPLATEK MESICNE,1997-05-16,1596,MONTHLY,1997,05,16,5318.0,1998-09-30,385584.0,48.0,8033.0,C,2098.0,2191,1808,DISPONENT,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,69693.27425742576,101,12144.217821782177,,101,47,54,1 days 00:00:00.000000000,8033.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4563,2597,695806,28,1969,6,8,F,30,30,2597,2147,OWNER,28,POPLATEK MESICNE,1996-07-10,1286,MONTHLY,1996,07,10,,,,,,,,2597,2147,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,18647.47022900763,131,2163.3229007633595,,131,62,69,1 days 00:00:00.000000000,4306.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4564,2598,651025,28,1965,25,10,M,34,30,2598,2147,DISPONENT,28,POPLATEK MESICNE,1996-07-10,1286,MONTHLY,1996,07,10,,,,,,,,2598,2147,DISPONENT,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,18647.47022900763,131,2163.3229007633595,,131,62,69,1 days 00:00:00.000000000,4306.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4565,2636,181024,28,1918,24,10,M,81,80,2636,2177,OWNER,62,POPLATEK MESICNE,1993-01-04,3,MONTHLY,1993,01,04,,,,,,,,2636,2177,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,22117.447988505755,348,2066.7339080459737,113.0,235,145,203,1 days 00:00:00.000000000,3168.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4566,2797,501105,28,1950,5,11,M,49,40,2797,2311,OWNER,28,POPLATEK MESICNE,1997-10-19,1752,MONTHLY,1997,10,19,,,,,,,,2797,2311,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,39575.630000000005,70,8613.649999999998,,70,30,40,1 days 00:00:00.000000000,6798.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4567,2853,565425,28,1956,25,4,F,43,40,2853,2361,OWNER,28,POPLATEK MESICNE,1994-02-25,420,MONTHLY,1994,02,25,5453.0,1995-04-01,156672.0,36.0,4352.0,A,820.0,2853,2361,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,19727.54632152589,367,3251.2572207084477,51.0,316,159,208,1 days 00:00:00.000000000,8965.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4568,2860,580331,28,1958,31,3,M,41,40,2860,2367,OWNER,28,POPLATEK MESICNE,1995-03-04,792,MONTHLY,1995,03,04,,,,,,,,2860,2367,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,40768.07285223362,291,6674.626116838495,,291,94,197,1 days 00:00:00.000000000,9279.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4569,3116,510909,28,1951,9,9,M,48,40,3116,2582,OWNER,28,POPLATEK MESICNE,1993-11-01,304,MONTHLY,1993,11,01,,,,,,,,3116,2582,OWNER,484.0,classic,1995-07-04,914.0,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,52323.5241706161,422,6916.745260663515,76.0,346,127,295,1 days 00:00:00.000000000,3129.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4570,3193,505222,28,1950,22,2,F,49,40,3193,2647,OWNER,73,POPLATEK MESICNE,1993-02-08,38,MONTHLY,1993,02,08,,,,,,,,3193,2647,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,51734.38735362994,427,4821.835128805626,128.0,299,168,259,1 days 00:00:00.000000000,5303.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4571,3236,605415,28,1960,15,4,F,39,30,3236,2681,OWNER,28,POPLATEK MESICNE,1995-01-19,748,MONTHLY,1995,01,19,,,,,,,,3236,2681,OWNER,506.0,gold,1998-12-19,2178.0,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,62084.475627240194,279,8499.682795698935,,279,95,184,1 days 00:00:00.000000000,6222.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4572,3248,295802,28,1929,2,8,F,70,70,3248,2692,OWNER,28,POPLATEK MESICNE,1995-12-08,1071,MONTHLY,1995,12,08,,,,,,,,3248,2692,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,30831.490000000005,170,2337.3135294117633,,170,75,95,1 days 00:00:00.000000000,3386.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4573,3595,650101,28,1965,1,1,M,34,30,3595,2977,OWNER,28,POPLATEK MESICNE,1996-06-20,1266,MONTHLY,1996,06,20,,,,,,,,3595,2977,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,63188.20765027317,183,13338.643715847003,,183,63,120,1 days 00:00:00.000000000,4782.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4574,3623,655420,28,1965,20,4,F,34,30,3623,3000,OWNER,28,POPLATEK MESICNE,1993-07-14,194,MONTHLY,1993,07,14,,,,,,,,3623,3000,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,43400.03943217666,317,3297.6943217665585,75.0,242,145,172,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
4575,3815,695412,28,1969,12,4,F,30,30,3815,3155,OWNER,28,POPLATEK MESICNE,1996-08-29,1336,MONTHLY,1996,08,29,,,,,,,,3815,3155,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,23684.313291139235,158,7322.06329113924,,158,58,100,1 days 00:00:00.000000000,8704.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4576,3921,585121,28,1958,21,1,F,41,40,3921,3242,OWNER,28,POPLATEK MESICNE,1997-03-02,1521,MONTHLY,1997,03,02,,,,,,,,3921,3242,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,26968.527737226286,137,3425.2554744525537,,137,57,80,1 days 00:00:00.000000000,7389.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4577,4118,780617,28,1978,17,6,M,21,20,4118,3407,OWNER,28,POPLATEK MESICNE,1993-08-24,235,MONTHLY,1993,08,24,,,,,,,,4118,3407,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,34007.247663551374,321,8919.035825545183,74.0,247,141,180,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
4578,4353,795919,28,1979,19,9,F,20,20,4353,3609,OWNER,28,POPLATEK MESICNE,1993-08-03,214,MONTHLY,1993,08,03,,,,,,,,4353,3609,OWNER,673.0,junior,1996-08-31,1338.0,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,54205.72624434386,442,6621.907918552042,101.0,341,135,307,1 days 00:00:00.000000000,6366.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4579,4354,860813,28,1986,13,8,M,13,10,4354,3609,DISPONENT,28,POPLATEK MESICNE,1993-08-03,214,MONTHLY,1993,08,03,,,,,,,,4354,3609,DISPONENT,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,54205.72624434386,442,6621.907918552042,101.0,341,135,307,1 days 00:00:00.000000000,6366.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4580,4418,700519,28,1970,19,5,M,29,20,4418,3665,OWNER,28,POPLATEK MESICNE,1997-06-28,1639,MONTHLY,1997,06,28,,,,,,,,4418,3665,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,42884.76507936508,63,9041.819047619045,,63,34,29,1 days 00:00:00.000000000,10210.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4581,4528,220109,28,1922,9,1,M,77,70,4528,3753,OWNER,28,POPLATEK MESICNE,1995-02-24,784,MONTHLY,1995,02,24,,,,,,,,4528,3753,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,33672.32560975608,246,2080.799593495933,,246,90,156,1 days 00:00:00.000000000,1540.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4582,4572,365521,28,1936,21,5,F,63,60,4572,3792,OWNER,10,POPLATEK MESICNE,1993-08-11,222,MONTHLY,1993,08,11,,,,,,,,4572,3792,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,18068.14043209878,324,2096.6277777777755,79.0,245,131,193,1 days 00:00:00.000000000,3518.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4583,4740,770612,28,1977,12,6,M,22,20,4740,3931,OWNER,28,POPLATEK MESICNE,1996-02-05,1130,MONTHLY,1996,02,05,,,,,,,,4740,3931,OWNER,729.0,junior,1997-01-22,1482.0,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,56362.9266272189,169,8592.946153846155,,169,72,97,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
4584,4989,350904,28,1935,4,9,M,64,60,4989,4140,OWNER,28,POPLATEK MESICNE,1997-12-05,1799,MONTHLY,1997,12,05,,,,,,,,4989,4140,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,35512.9,55,10323.181818181816,,55,27,28,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
4585,5028,760410,28,1976,10,4,M,23,20,5028,4171,OWNER,28,POPLATEK MESICNE,1993-06-12,162,MONTHLY,1993,06,12,,,,,,,,5028,4171,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,47685.28941504183,359,11044.228969359343,81.0,278,163,196,1 days 00:00:00.000000000,16947.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4586,5275,500521,28,1950,21,5,M,49,40,5275,4377,OWNER,28,POPLATEK MESICNE,1993-04-24,113,MONTHLY,1993,04,24,,,,,,,,5275,4377,OWNER,778.0,classic,1995-01-02,731.0,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,56643.1502777778,360,14587.603055555555,87.0,273,158,202,1 days 00:00:00.000000000,4788.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4587,6422,600923,28,1960,23,9,M,39,30,6422,5317,OWNER,28,POPLATEK MESICNE,1996-10-20,1388,MONTHLY,1996,10,20,6088.0,1997-03-07,90180.0,36.0,2505.0,C,1526.0,6422,5317,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,29359.961184210504,152,5620.568421052631,,152,55,97,1 days 00:00:00.000000000,6835.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4588,7234,650804,28,1965,4,8,M,34,30,7234,5984,OWNER,11,POPLATEK MESICNE,1993-11-11,314,MONTHLY,1993,11,11,,,,,,,,7234,5984,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,29238.3273026315,304,7027.00822368422,58.0,246,126,178,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
4589,10960,420220,28,1942,20,2,M,57,50,10652,8896,OWNER,28,POPLATEK PO OBRATU,1996-05-02,1217,TRANSACTION,1996,05,02,,,,,,,,10960,8896,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,52898.4396624472,237,14278.75147679325,,237,127,110,1 days 00:00:00.000000000,2474.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4590,11304,606020,28,1960,20,10,F,39,30,10996,9179,OWNER,28,POPLATEK MESICNE,1997-01-21,1481,MONTHLY,1997,01,21,6861.0,1998-02-28,215040.0,60.0,3584.0,C,1884.0,11304,9179,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,42151.28874172187,151,6984.201324503306,,151,70,81,1 days 00:00:00.000000000,3583.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4591,13640,555609,28,1955,9,6,F,44,40,13332,11096,OWNER,28,POPLATEK MESICNE,1996-12-10,1439,MONTHLY,1996,12,10,7255.0,1997-06-09,213300.0,60.0,3555.0,C,1620.0,13640,11096,OWNER,,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,36255.69731543627,149,8154.342953020133,,149,52,97,1 days 00:00:00.000000000,10216.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4592,206,635413,59,1963,13,4,F,36,30,206,170,OWNER,59,POPLATEK MESICNE,1996-07-02,1278,MONTHLY,1996,07,02,,,,,,,,206,170,OWNER,,,,,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,48522.85069444449,144,7508.6124999999965,,144,62,82,1 days 00:00:00.000000000,,,,,,,,,,,,,,,,,,,
4593,217,746222,59,1974,22,12,F,25,20,217,178,OWNER,59,POPLATEK MESICNE,1997-09-06,1709,MONTHLY,1997,09,06,,,,,,,,217,178,OWNER,,,,,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,13331.223684210527,76,1063.6473684210523,,76,33,43,1 days 00:00:00.000000000,1987.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4594,432,525326,59,1952,26,3,F,47,40,432,354,OWNER,59,POPLATEK MESICNE,1993-10-28,300,MONTHLY,1993,10,28,,,,,,,,432,354,OWNER,,,,,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,41640.40576923074,364,4227.894505494508,70.0,294,137,227,1 days 00:00:00.000000000,4771.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4595,469,706013,59,1970,13,10,F,29,20,469,388,OWNER,59,POPLATEK MESICNE,1995-02-11,771,MONTHLY,1995,02,11,,,,,,,,469,388,OWNER,79.0,classic,1998-09-02,2070.0,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,39764.74828897337,263,4311.586311787072,,263,117,146,1 days 00:00:00.000000000,6524.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4596,542,215209,59,1921,9,2,F,78,70,542,450,OWNER,59,POPLATEK MESICNE,1996-05-28,1243,MONTHLY,1996,05,28,,,,,,,,542,450,OWNER,,,,,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,14416.954285714286,140,1867.7678571428578,,140,59,81,1 days 00:00:00.000000000,2404.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4597,938,445807,59,1944,7,8,F,55,50,938,784,OWNER,59,POPLATEK MESICNE,1994-04-19,473,MONTHLY,1994,04,19,,,,,,,,938,784,OWNER,,,,,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,34567.443487394936,476,5914.884663865551,43.0,433,115,361,1 days 00:00:00.000000000,3510.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4598,997,501111,59,1950,11,11,M,49,40,997,829,OWNER,59,POPLATEK MESICNE,1996-11-10,1409,MONTHLY,1996,11,10,,,,,,,,997,829,OWNER,,,,,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,22422.466981132085,106,1320.4830188679252,,106,53,53,1 days 00:00:00.000000000,2120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4599,998,535628,59,1953,28,6,F,46,40,998,829,DISPONENT,59,POPLATEK MESICNE,1996-11-10,1409,MONTHLY,1996,11,10,,,,,,,,998,829,DISPONENT,,,,,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,22422.466981132085,106,1320.4830188679252,,106,53,53,1 days 00:00:00.000000000,2120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,1091,405627,59,1940,27,6,F,59,50,1091,906,OWNER,59,POPLATEK MESICNE,1997-12-27,1821,MONTHLY,1997,12,27,,,,,,,,1091,906,OWNER,,,,,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,14438.846511627908,43,1531.9558139534881,,43,21,22,1 days 00:00:00.000000000,2240.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4601,1100,510704,59,1951,4,7,M,48,40,1100,913,OWNER,59,POPLATEK MESICNE,1996-05-10,1225,MONTHLY,1996,05,10,,,,,,,,1100,913,OWNER,,,,,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,35818.50782608698,230,4187.619999999997,,230,74,156,1 days 00:00:00.000000000,8984.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4602,1114,800618,59,1980,18,6,M,19,10,1114,925,OWNER,59,POPLATEK MESICNE,1993-02-23,53,MONTHLY,1993,02,23,,,,,,,,1114,925,OWNER,,,,,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,44084.305107526845,372,7498.034677419366,113.0,259,142,230,1 days 00:00:00.000000000,6463.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4603,1121,390302,59,1939,2,3,M,60,60,1121,931,OWNER,59,POPLATEK MESICNE,1993-10-15,287,MONTHLY,1993,10,15,,,,,,,,1121,931,OWNER,,,,,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,25466.185971943858,499,1579.1254509018017,95.0,404,150,349,1 days 00:00:00.000000000,3474.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4604,1142,466119,59,1946,19,11,F,53,50,1142,947,OWNER,59,POPLATEK MESICNE,1993-05-17,136,MONTHLY,1993,05,17,,,,,,,,1142,947,OWNER,,,,,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,30094.20938215102,437,1912.318306636154,111.0,326,171,266,1 days 00:00:00.000000000,2689.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
